DATE,ACTUALS,STATUS,PREDICTION,AGG_REGION,REGION,CATEGORY_NAME,RANGE_BRAND_NAME,GA1_NAME,GA2_NAME,CG1,CG2,ACTUALS_MFR,STATUS_MFR,PREDICTION_MFR
2015-07-01,17967832.8,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,17967832.8,MEDIUM_PURINA,
2015-08-01,19803844.0,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,19803844.0,MEDIUM_PURINA,
2015-09-01,21957169.6,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,21957169.6,MEDIUM_PURINA,
2015-10-01,23051844.8,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,23051844.8,MEDIUM_PURINA,
2015-11-01,17477249.6,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,17477249.6,MEDIUM_PURINA,
2015-12-01,20826864.0,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,20826864.0,MEDIUM_PURINA,
2016-01-01,28375874.4,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,28375874.4,MEDIUM_PURINA,
2016-02-01,17776492.0,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,17776492.0,MEDIUM_PURINA,
2016-03-01,19711298.4,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,19711298.4,MEDIUM_PURINA,
2016-04-01,19665390.4,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,19665390.4,MEDIUM_PURINA,
2016-05-01,21693419.2,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,21693419.2,MEDIUM_PURINA,
2016-06-01,22492927.2,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,22492927.2,MEDIUM_PURINA,
2016-07-01,20240022.4,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,20240022.4,MEDIUM_PURINA,
2016-08-01,30428147.2,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,30428147.2,MEDIUM_PURINA,
2016-09-01,24223100.0,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,24223100.0,MEDIUM_PURINA,
2016-10-01,24014504.0,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,24014504.0,MEDIUM_PURINA,
2016-11-01,20417410.4,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,20417410.4,MEDIUM_PURINA,
2016-12-01,23046011.2,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,23046011.2,MEDIUM_PURINA,
2017-01-01,30536372.8,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,30536372.8,MEDIUM_PURINA,
2017-02-01,20796956.8,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,20796956.8,MEDIUM_PURINA,
2017-03-01,19838756.0,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,19838756.0,MEDIUM_PURINA,
2017-04-01,22095380.8,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,22095380.8,MEDIUM_PURINA,
2017-05-01,29335992.8,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,29335992.8,MEDIUM_PURINA,
2017-06-01,19375097.6,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,19375097.6,MEDIUM_PURINA,
2017-07-01,24719200.0,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,24719200.0,MEDIUM_PURINA,
2017-08-01,32392599.2,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,32392599.2,MEDIUM_PURINA,
2017-09-01,22096034.4,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,22096034.4,MEDIUM_PURINA,
2017-10-01,25965099.2,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,25965099.2,MEDIUM_PURINA,
2017-11-01,23573468.0,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,23573468.0,MEDIUM_PURINA,
2017-12-01,26604133.6,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,26604133.6,MEDIUM_PURINA,
2018-01-01,35978306.4,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,35978306.4,MEDIUM_PURINA,
2018-02-01,21377476.0,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,21377476.0,MEDIUM_PURINA,
2018-03-01,21499243.2,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,21499243.2,MEDIUM_PURINA,
2018-04-01,26905021.6,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,26905021.6,MEDIUM_PURINA,
2018-05-01,23940594.4,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,23940594.4,MEDIUM_PURINA,
2018-06-01,19823652.8,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,19823652.8,MEDIUM_PURINA,
2018-07-01,26427119.2,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,26427119.2,MEDIUM_PURINA,
2018-08-01,28205313.6,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,28205313.6,MEDIUM_PURINA,
2018-09-01,25987100.08,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,25987100.08,MEDIUM_PURINA,
2018-10-01,25712881.6,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,25712881.6,MEDIUM_PURINA,
2018-11-01,25223451.72,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,25223451.72,MEDIUM_PURINA,
2018-12-01,27351414.4,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,27351414.4,MEDIUM_PURINA,
2019-01-01,41196114.4,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,41196114.4,MEDIUM_PURINA,
2019-02-01,22309304.36,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,22309304.36,MEDIUM_PURINA,
2019-03-01,21176083.2,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,21176083.2,MEDIUM_PURINA,
2019-04-01,27348583.12,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,27348583.12,MEDIUM_PURINA,
2019-05-01,25004560.0,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,25004560.0,MEDIUM_PURINA,
2019-06-01,23180235.31,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,23180235.31,MEDIUM_PURINA,
2019-07-01,34074595.5,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,34074595.5,MEDIUM_PURINA,
2019-08-01,9416455.39,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,9416455.39,MEDIUM_PURINA,
2019-09-01,561264.0,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,561264.0,MEDIUM_PURINA,
2019-10-01,0.0,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,0.0,MEDIUM_PURINA,
2019-11-01,0.0,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,0.0,MEDIUM_PURINA,
2019-12-01,0.0,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,0.0,MEDIUM_PURINA,
2020-01-01,43232497.66,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,43232497.66,MEDIUM_PURINA,
2020-02-01,23593497.38,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,23593497.38,MEDIUM_PURINA,
2020-03-01,24064863.86,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,24064863.86,MEDIUM_PURINA,
2020-04-01,29139362.62,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,29139362.62,MEDIUM_PURINA,
2020-05-01,19984430.23,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,19984430.23,MEDIUM_PURINA,
2020-06-01,32641490.76,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,32641490.76,MEDIUM_PURINA,
2020-07-01,32614273.66,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,32614273.66,MEDIUM_PURINA,
2020-08-01,29176111.03,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,29176111.03,MEDIUM_PURINA,
2020-09-01,34940684.83,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,34940684.83,MEDIUM_PURINA,
2020-10-01,39117963.03,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,39117963.03,MEDIUM_PURINA,
2020-11-01,37168812.69,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,37168812.69,MEDIUM_PURINA,
2020-12-01,31438478.34,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,31438478.34,MEDIUM_PURINA,
2021-01-01,49173933.52,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,49173933.52,MEDIUM_PURINA,
2021-02-01,28089014.76,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,28089014.76,MEDIUM_PURINA,
2021-03-01,26730977.52,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,26730977.52,MEDIUM_PURINA,
2021-04-01,29922754.48,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,29922754.48,MEDIUM_PURINA,
2021-05-01,29166605.31,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,29166605.31,MEDIUM_PURINA,
2021-06-01,25365311.26,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,25365311.26,MEDIUM_PURINA,
2021-07-01,33029775.27,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,33029775.27,MEDIUM_PURINA,
2021-08-01,30673991.45,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,30673991.45,MEDIUM_PURINA,
2021-09-01,24325516.0,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,24325516.0,MEDIUM_PURINA,
2021-10-01,32523944.69,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,32523944.69,MEDIUM_PURINA,
2021-11-01,31953699.59,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,31953699.59,MEDIUM_PURINA,
2021-12-01,37776295.91,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,37776295.91,MEDIUM_PURINA,
2022-01-01,40096593.9,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,40096593.9,MEDIUM_PURINA,
2022-02-01,22754030.21,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,22754030.21,MEDIUM_PURINA,
2022-03-01,23110975.7,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,23110975.7,MEDIUM_PURINA,
2022-04-01,24701831.78,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,24701831.78,MEDIUM_PURINA,
2022-05-01,23559334.76,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,23559334.76,MEDIUM_PURINA,
2022-06-01,34891556.55,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,34891556.55,MEDIUM_PURINA,
2022-07-01,24969065.24,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,24969065.24,MEDIUM_PURINA,
2022-08-01,32130122.26,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,32130122.26,MEDIUM_PURINA,
2022-09-01,32843960.53,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,32843960.53,MEDIUM_PURINA,
2022-10-01,30332786.42,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,30332786.42,MEDIUM_PURINA,
2022-11-01,35699412.38,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,35699412.38,MEDIUM_PURINA,
2022-12-01,41845173.21,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,41845173.21,MEDIUM_PURINA,
2023-01-01,54576513.39,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,54576513.39,MEDIUM_PURINA,
2023-02-01,29055586.94,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,29055586.94,MEDIUM_PURINA,
2023-03-01,37016950.51,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,37016950.51,MEDIUM_PURINA,
2023-04-01,27324065.84,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,27324065.84,MEDIUM_PURINA,
2023-05-01,34834076.33,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,34834076.33,MEDIUM_PURINA,
2023-06-01,35933711.78,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,35933711.78,MEDIUM_PURINA,
2023-07-01,38990270.69,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,38990270.69,MEDIUM_PURINA,
2023-08-01,38834086.97,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,38834086.97,MEDIUM_PURINA,
2023-09-01,33603434.81,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,33603434.81,MEDIUM_PURINA,
2023-10-01,36137259.48,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,36137259.48,MEDIUM_PURINA,
2023-11-01,38191292.63,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,38191292.63,MEDIUM_PURINA,
2023-12-01,39768109.77,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,39768109.77,MEDIUM_PURINA,
2024-01-01,65267687.58,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,65267687.58,MEDIUM_PURINA,
2024-02-01,26387673.1,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,26387673.1,MEDIUM_PURINA,
2024-03-01,27600652.83,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,27600652.83,MEDIUM_PURINA,
2024-04-01,33425883.36,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,33425883.36,MEDIUM_PURINA,
2024-05-01,35850055.59,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,35850055.59,MEDIUM_PURINA,
2024-06-01,31837505.52,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,31837505.52,MEDIUM_PURINA,
2024-07-01,38282501.52,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,38282501.52,MEDIUM_PURINA,
2024-08-01,44689221.38,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,44689221.38,MEDIUM_PURINA,
2024-09-01,34057881.93,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,34057881.93,MEDIUM_PURINA,
2024-10-01,40855787.03,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,40855787.03,MEDIUM_PURINA,
2024-11-01,34593431.45,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,34593431.45,MEDIUM_PURINA,
2024-12-01,40612957.52,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,40612957.52,MEDIUM_PURINA,
2025-01-01,61867397.24,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,61867397.24,MEDIUM_PURINA,
2025-02-01,42474941.77,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,42474941.77,MEDIUM_PURINA,
2025-03-01,30601028.83,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,30601028.83,MEDIUM_PURINA,
2025-04-01,34086460.83,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,34086460.83,MEDIUM_PURINA,
2025-05-01,33721701.8,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,33721701.8,MEDIUM_PURINA,
2025-06-01,34863348.82,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,34863348.82,MEDIUM_PURINA,
2025-07-01,38455295.14,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,38455295.14,MEDIUM_PURINA,
2025-08-01,45336597.38,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,45336597.38,MEDIUM_PURINA,
2025-09-01,32069771.86,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,32069771.86,MEDIUM_PURINA,
2025-10-01,41530759.03,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,41530759.03,MEDIUM_PURINA,
2025-11-01,35415304.41,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,35415304.41,MEDIUM_PURINA,
2025-12-01,59830333.38,MEDIUM_PURINA,,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,59830333.38,MEDIUM_PURINA,
2026-01-01,,MEDIUM_PURINA,75588142.64,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,63720072.53,MEDIUM_PURINA,63720072.53
2026-02-01,,MEDIUM_PURINA,52705044.559999995,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,34938134.2,MEDIUM_PURINA,34938134.2
2026-03-01,,MEDIUM_PURINA,38693826.04,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,38821262.41,MEDIUM_PURINA,38821262.41
2026-04-01,,MEDIUM_PURINA,42806633.44,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,36511897.1,MEDIUM_PURINA,36511897.1
2026-05-01,,MEDIUM_PURINA,42376221.36,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,40094312.67,MEDIUM_PURINA,40094312.67
2026-06-01,,MEDIUM_PURINA,43723361.28,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,36780606.13,MEDIUM_PURINA,36780606.13
2026-07-01,,MEDIUM_PURINA,47961859.919999994,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,44463478.1,MEDIUM_PURINA,44463478.1
